ImageNumber,BorderedCellsWithProcesses_Number_Object_Number,BorderedCellsWithProcesses_Location_Center_X,BorderedCellsWithProcesses_Location_Center_Y
148,3,1546.29659643436,209.880064829822
148,4,1187.16010498688,697.103237095363
148,5,1465.97919556172,727.916782246879
148,6,1475.41833333333,774.093333333333
148,7,1232.22873900293,806.10752688172
148,8,1577.57142857143,775.145470383275
148,9,1448.26033057851,861.334710743802
148,10,1472.22388059701,859.130597014925
148,11,1520.4441301273,888.341584158416
148,12,1199.37111334002,906.444332998997
148,13,1430.31723484848,909.361742424242
148,14,1131.50212044105,920.513994910942
148,15,930.465321563682,921.216897856242
148,16,1377.0553633218,925.944636678201
148,17,833.492505353319,934.54817987152
148,18,1082.14438502674,939.917112299465
148,19,1475.13410596026,929.158940397351
148,20,1197.09004237288,955.636652542373
148,21,1290.81746031746,963.510204081633
148,22,1331.81375,964.4375
148,23,1234.97573656846,971.471403812825
148,24,1249.58173076923,1001.71514423077
148,25,1135.07660455487,1010.45134575569
148,26,1197.69289827255,1016.42418426104
148,27,1091.11889250814,1019.85016286645
148,28,1297.76279069767,1016.68023255814
148,29,1325.26682986536,1041.46756425949
148,30,930.69587628866,1104.63917525773
148,31,902.587039390089,1115.20203303685
148,32,1480.37162162162,1131.67736486486
148,33,1432.61295180723,1135.35391566265
148,34,1369.55005055612,1139.78665318504
148,35,1430.32231404959,1166.47474747475
148,36,1398.98636363636,1150.69393939394
148,37,1469.5450049456,1182.39564787339
148,38,1536.7048070413,1202.75084631009
148,39,1582.4430176565,1236.99839486356
148,40,1562.62632978723,1264.83377659574
148,41,1529.9953271028,1266.43769470405
148,42,1582.99601275917,1357.55103668262
149,1,1348.23001471309,116.226581657675
149,2,1297.38154138915,89.7431018078021
149,3,1569.05629139073,357.66004415011
149,4,1578.16114790287,439.9646799117
149,5,1286.41484426773,483.035122597747
149,6,1394.83761618371,801.246036085293
149,7,1325.6389261745,845.452348993289
149,8,1424.47975460123,833.174233128834
149,9,1437.59284497445,860.410562180579
149,10,1402.16239316239,856.720797720798
149,11,1002.1767005473,902.584831899922
149,12,1213.66017316017,904.54329004329
149,13,970.830752212389,920.473451327434
149,14,910.91032826261,933.19935948759
149,15,510.601997146933,962.663338088445
149,16,1092.53690140845,977.992112676056
149,17,830.421698113208,973.890566037736
149,18,1385.55705832629,1003.28402366864
149,19,1270.00690713738,988.237145049885
149,20,1475.38917975567,1026.75916230366
149,21,1414.61632947977,1063.77962427746
149,22,1445.28155339806,1032.70550161812
149,23,1168.38499084808,1045.87858450275
149,24,1288.80062305296,1044.05607476636
149,25,1307.5,1041.92215568862
149,26,1250.36536536537,1042.68368368368
149,27,1331.57536764706,1051.79503676471
149,28,1490.81557377049,1049.56147540984
149,29,1377.98729227761,1084.41055718475
149,30,1263.70382372003,1100.98444588464
149,31,1269.11469838573,1170.7051826678
149,32,1380.01709401709,1253.05033238367
149,33,1675.03523693803,1407.11178614824
149,34,1426.6334841629,1606.34343891403
149,35,1486.84324942792,1794.55835240275
150,1,1346.55248990579,87.4367429340511
150,2,1301.31960461285,513.928610653487
150,3,1460.63480055021,512.893397524071
150,4,1369.41316793893,617.999045801527
150,5,1356.74707996406,696.288409703504
150,6,1627.46641791045,692.817164179104
150,7,1622.90630630631,735.264864864865
150,8,1459.77941176471,773.258484162896
150,9,1013.33249370277,789.808564231738
150,10,1225.19847328244,799.160305343511
150,11,1573.75545851528,804.814410480349
150,12,1303.70020120724,872.267605633803
150,13,1342.90446927374,850.18156424581
150,14,1533.06882591093,878.076923076923
150,15,1403.88879456706,884.634125636672
150,16,965.433380084152,897.677419354839
150,17,918.568445475638,911.390951276102
150,18,1193.50541871921,941.171428571429
150,19,1337.45115257958,948.80241492865
150,20,1156.82766705744,956.121922626026
150,21,1239.715,956.163333333333
150,22,1455.64896073903,969.131639722864
150,23,1297.61590524535,979.966159052454
150,24,1028.24535809019,997.107427055703
150,25,1553.96084337349,983.093373493976
150,26,1323.31343283582,993.599502487562
150,27,991.864994026284,985.995221027479
150,28,1241.21858638743,1008.50261780105
150,29,1493.37175141243,1000.82033898305
150,30,1368.19376579612,978.892586352148
150,31,1578.25423728814,1003.38377723971
150,32,1305.49190938511,1018.59546925566
150,33,868.401634192332,1015.57071024513
150,34,1626.93121693122,1070.20194003527
150,35,1435.36007462687,1070.8125
150,36,1336.23442136499,1064.2274975272
150,37,1272.49306625578,1064.49614791988
150,38,1169.89775561097,1091.67955112219
150,39,1167.41753063148,1184.02450518379
150,40,1358.58328248932,1235.59060402685
150,41,1507.18075801749,1220.527696793
150,42,1502.17865168539,1255.19775280899
150,43,1475.53354632588,1251.67092651757
150,44,1477.40650406504,1292.22113821138
150,45,1485.14433752776,1400.46854182087
151,1,1230.6045949214,795.18984280532
151,2,1046.68759811617,850.249607535322
151,3,1006.16202712348,874.482512491078
151,4,1096.64263322884,873.180250783699
151,5,1055.87917042381,897.098286744815
151,6,1312.72185430464,898.160264900662
151,7,948.668555240793,902.135269121813
151,8,984.960863697706,903.68016194332
151,9,1100.93765903308,923.278625954198
151,10,1089.78128400435,945.600652883569
151,11,1042.60295790671,934.515358361775
151,12,980.221294363257,939.315240083507
151,13,1121.06077116513,892.222129086337
151,14,1205.80317740512,934.542806707855
151,15,978.392688679245,990.767688679245
151,16,994.132530120482,971.004016064257
151,17,1049.74324324324,972.628378378378
151,18,1248.21101774043,994.337068160598
151,19,1190.19871205152,989.244710211592
151,20,1077.24607843137,1008.35588235294
151,21,1131.30942028986,1020.15217391304
151,22,497.368495077356,1000.92827004219
151,23,1353.65625,1016.90178571429
151,24,1197.47132169576,1036.05985037406
151,25,1230.35500515996,1053.39834881321
151,26,1343.21140142518,1053.40380047506
151,27,1210.15836298932,1080.9590747331
151,28,1268.68582887701,1104.11029411765
151,29,1052.89810017271,1117.45250431779
151,30,1256.37795918367,1150.02040816327
151,31,1096.0092395167,1136.98223169865
151,32,1304.19942611191,1164.22955523673
151,33,1360.79969879518,1172.40813253012
151,34,1047.56181015453,1184.2880794702
151,35,999.184025058731,1199.10649960846
151,36,1490.27990430622,1245.08771929825
151,37,1128.85394581861,1312.96937573616
152,1,510.61356466877,123.84858044164
152,2,584.694167852063,299.644381223329
152,3,415.484429065744,345.683967704729
152,4,556.373313343328,383.515742128936
152,5,373.853146853147,418.413752913753
152,6,421.766770670827,560.226209048362
152,7,207.147245762712,626.882415254237
152,8,630.948542024014,804.220411663808
152,9,17.8844984802432,796.537993920973
152,10,20.5784418356457,826.229455709712
152,11,514.036286919831,820.127426160338
152,12,51.9405450041288,859.870355078448
152,13,80.2472160356348,842.608017817372
152,14,413.425328554361,865.571087216249
152,15,90.021686746988,863.932530120482
152,16,202.351515151515,883.224915824916
152,17,1468.32286995516,893.179372197309
152,18,357.101063829787,903.427304964539
152,19,36.0844370860927,911.001655629139
152,20,512.974683544304,905.647679324894
152,21,1380.9858490566,906.910377358491
152,22,455.755514705882,930.849264705882
152,23,1508.11729957806,952.586497890295
152,24,213.621768707483,920.908843537415
152,25,1001.43697478992,921.607142857143
152,26,1357.29007633588,912.425572519084
152,27,431.47870528109,924.143100511073
152,28,490.397031539889,925.814471243043
152,29,737.705511811024,930.434645669291
152,30,1202.60797799175,934.778541953232
152,31,1392.29501385042,942.123268698061
152,32,36.9371727748691,945.810471204188
152,33,1548.72546230441,957.802275960171
152,34,1377.14524421594,967.879177377892
152,35,851.792452830189,963.813036020583
152,36,351.678095238095,952.00380952381
152,37,1582.19612590799,988.615012106538
152,38,1538.52095808383,978.383233532934
152,39,1627.61499148211,983.178875638842
152,40,1713.66151866152,993.844272844273
152,41,1667.52594547054,1014.24450307828
152,42,1273.97260273973,1012.54919053549
152,43,1737.10307414105,1012.6383363472
152,44,1796.37551581843,1021.02475928473
152,45,1253.28967642527,1022.36671802774
152,46,1417.46234676007,1037.3642732049
152,47,1690.74622030238,1043.81533477322
152,48,1493.62345169282,1038.53839801817
152,49,1540.8645320197,1045.25738916256
152,50,1375.79166666667,1052.35353535354
152,51,1336.38416422287,1055.95601173021
152,52,1717.35218978102,1060.58211678832
152,53,1385.44484629295,1100.2965641953
152,54,55.2657657657658,1181.80405405405
152,55,66.6814086814087,1288.58886158886
152,56,288.355805243446,1467.07865168539
152,57,278.788903924222,1551.83626522327
153,1,661.631085043988,752.937829912024
153,2,890.62175066313,860.935278514589
153,3,941.467507274491,853.010669253152
153,4,838.611419068736,999.093126385809
153,5,776.044614404079,1018.678138942
153,6,414.853717026379,1052.73621103118
153,7,862.38061465721,1050.17021276596
153,8,654.029223093371,1061.14682822523
154,1,273.625145518044,733.831199068685
154,2,278.096852300242,770.43583535109
154,3,112.758485639687,825.831592689295
154,4,161.571942446043,856.162769784173
154,5,814.441774491682,903.242144177449
154,6,1042.17830882353,913.378676470588
154,7,1043.22147651007,940.892617449664
154,8,814.352798053528,933.498783454988
154,9,830.722910216718,955.712074303406
154,10,515.300595238095,949.029761904762
154,11,1815.83435582822,969.96472392638
154,12,930.954838709678,983.106451612903
154,13,75.9145299145299,982.332264957265
154,14,673.388520971302,992.158940397351
154,15,896.43661971831,983.902491874323
154,16,542.91717791411,999.616564417178
154,17,980.102639296188,1000.05278592375
154,18,942.623711340206,1010.08505154639
154,19,522.206373292868,1013.72382397572
154,20,235.909090909091,1008.75986277873
154,21,969.270114942529,1022.90804597701
154,22,331.205304518664,1017.42730844794
154,23,917.995238095238,1020.66031746032
154,24,770.273946360153,1019.04789272031
154,25,71.9537671232877,1025.60102739726
154,26,477.821114369501,1023.09530791789
154,27,603.391412570006,1027.41692594897
154,28,397.149044585987,1021.73503184713
154,29,989.824601366743,1020.73576309795
154,30,125.255663430421,1025.97411003236
154,31,894.583643122677,1042.42255266419
154,32,161.794508414526,1039.26040744021
154,33,202.818181818182,1033.02346041056
154,34,1282.04107142857,1039.27857142857
154,35,409.644544431946,1060.55568053993
154,36,756.347089167281,1061.12011790715
154,37,511.488038277512,1044.16985645933
154,38,223.296495956873,1045.30188679245
154,39,285.333979328165,1067.81524547804
154,40,632.527613412229,1057.19230769231
154,41,1251.36809815951,1050.29601226994
154,42,1310.73183391003,1054.67128027682
154,43,1004.48758465011,1056.19638826185
154,44,1550.46054519369,1055.71879483501
154,45,420.627118644068,1058.88347457627
154,46,1204.68811881188,1057.78712871287
154,47,1337.71789883268,1057.07587548638
154,48,473.888504753673,1062.79515989628
154,49,131.827242524917,1072.47840531561
154,50,587.856910569106,1075.57723577236
154,51,978.33718689788,1069.54913294798
154,52,219.578502415459,1070.10748792271
154,53,850.973407544836,1064.31910946197
154,54,247.730612244898,1069.38979591837
154,55,943.493506493506,1079.67012987013
154,56,445.543103448276,1088.16896551724
154,57,879.751428571429,1076.92428571429
154,58,1254.91776315789,1080.01973684211
154,59,1210.80406852248,1095.89721627409
154,60,513.586719524281,1079.39940535183
154,61,729.306094182826,1090.20083102493
154,62,335.137596899225,1090.85271317829
154,63,1025.91106719368,1099.30434782609
154,64,929.684133915575,1101.22416302766
154,65,115.698795180723,1088.55765920826
154,66,975.289134438306,1102.56537753223
154,67,818.462962962963,1075.40299823633
154,68,80.304318488529,1122.41767881242
154,69,1368.28235294118,1096.45210084034
154,70,555.190207156309,1104.20338983051
154,71,789.892857142857,1108.05411255411
154,72,615.971698113208,1103.87169811321
154,73,906.468852459016,1108.25245901639
154,74,121.076305220884,1118.01204819277
154,75,847.403846153846,1121.34829059829
154,76,1391.17111111111,1124.60222222222
154,77,894.953781512605,1122.29621848739
154,78,513.728174603175,1130.15079365079
154,79,770.705792682927,1153.82774390244
154,80,657.28776185226,1133.82800441014
154,81,570.038929440389,1149.20681265207
154,82,1037.91194209891,1192.63449939686
154,83,216.194623655914,1171.13978494624
154,84,1156.9398034398,1193.30712530713
154,85,588.277777777778,1199.00677506775
154,86,94.3653333333333,1233.924
154,87,160.907514450867,1346.09248554913
154,88,170.252010723861,1374.83914209115
154,89,103.107427055703,1502.38063660477
155,1,1485.44417475728,21.2876213592233
155,2,1532.90766550523,57.3675958188153
155,3,1422.93944353519,174.263502454992
155,4,1471.80430327869,183.892418032787
155,5,1567.69387755102,341.765986394558
155,6,1500.58160237389,581.127596439169
155,7,1573.37654320988,599.303155006859
155,8,1498.22177419355,766.270161290323
155,9,1742.56914893617,752.542553191489
155,10,1411.12227074236,811.487627365357
155,11,1628.11706349206,816.119047619048
155,12,1491.21104699093,864.673536685903
155,13,1396.27005347594,863.483065953654
155,14,1609.47701736466,887.125638406537
155,15,1628.63039399625,913.77861163227
155,16,1441.66924265842,902.454404945904
155,17,1531.33783783784,920.292596944771
155,18,1218.83641715728,965.21236333053
155,19,1391.83931357254,968.307332293292
155,20,1005.65978928885,1018.07945566286
155,21,356.561143984221,993.594674556213
155,22,1460.2087628866,1009.98969072165
155,23,977.032597266036,1048.68664563617
155,24,1478.11596638655,1047.35042016807
155,25,1542.17993630573,1059.81926751592
155,26,664.468380820014,1062.63446838082
155,27,962.35138121547,1068.65193370166
155,28,1374.43024390244,1087.08682926829
155,29,1423.65990990991,1076.48310810811
155,30,1571.98296422487,1090.12436115843
155,31,1647.6953872933,1107.28807658834
155,32,1277.795,1102.40125
155,33,1422.28657074341,1119.26139088729
155,34,1498.28347183749,1124.66943674977
155,35,1741.02289156627,1129.89518072289
155,36,1548.33185102835,1151.97331851028
155,37,1435.58465991317,1165.90593342981
155,38,1469.88411458333,1162.9609375
155,39,1510.01453488372,1173.2398255814
155,40,1773.80142857143,1177.19428571429
155,41,1699.69918032787,1211.1762295082
155,42,1505.0780952381,1216.83619047619
155,43,1472.84858044164,1239.40483701367
155,44,1545.41363636364,1246.24375
155,45,1275.62931034483,1234.85689655172
155,46,1521.55649241147,1296.81112984823
155,47,1631.52601969058,1279.14908579466
155,48,1726.90686845169,1315.55762514552
155,49,1742.3860911271,1386.83213429257
155,50,1750.78981723238,1437.56135770235
155,51,1671.66259541985,1478.99236641221
155,52,1604.31795441912,1674.44191217343
155,53,1728.55704099822,1694.89215686275
156,1,1233.3314479638,27.8947963800905
156,2,1199.12879409352,434.654634946678
156,3,1243.81109643329,590.928665785997
156,4,1195.20617283951,616.035802469136
156,5,1102.36550308008,641.11704312115
156,6,1206.54419191919,662.151515151515
156,7,1096.17092337917,703.225933202358
156,8,1149.42026266417,659.491557223265
156,9,1245.53471502591,680.99481865285
156,10,1174.20148331273,733.576019777503
156,11,629.105002748763,787.183067619571
156,12,336.464035087719,768.743859649123
156,13,588.3357771261,779.017595307918
156,14,1051.14058679707,782.367970660147
156,15,836.930211202938,774.269972451791
156,16,906.553544494721,799.514328808446
156,17,1198.86815773985,818.177751618599
156,18,1166.77794561934,810.093655589124
156,19,1028.48398091343,812.267893660532
156,20,1128.785,822.295714285714
156,21,443.370572207084,833.211625794732
156,22,995.661971830986,844.204225352113
156,23,1027.48004561003,855.741163055872
156,24,413.302325581395,853.956072351421
156,25,1211.3317535545,861.050552922591
156,26,1267.18206896552,864.107586206897
156,27,1112.74020887728,866.577023498695
156,28,1064.44249512671,859.11208576998
156,29,946.335220838052,886.678369195923
156,30,990.420901246405,869.242569511026
156,31,1072.64805414552,962.250423011844
156,32,1298.9237804878,981.621951219512
156,33,1339.15748031496,995.94094488189
156,34,699.844022169438,1009.4045922407
156,35,1062.68357810414,1008.99332443258
156,36,1149.40909090909,1023.59480519481
156,37,1113.40732519423,1028.81687014428
156,38,1141.22791712105,1081.06979280262
156,39,1183.39004149378,1078.89543568465
156,40,1076.00234925607,1079.98355520752
156,41,1192.93247269116,1164.09433962264
156,42,1136.06416382253,1185.90921501706
156,43,1145.88152327221,1303.97531734838
156,44,1195.98959537572,1355.02774566474
156,45,1265.29388560158,1761.36193293886
157,1,469.693548387097,365.501792114695
157,2,396.134920634921,470.484126984127
157,3,476.943598925694,542.033124440465
157,4,389.098187311178,544.392749244713
157,5,79.3188647746244,557.313856427379
157,6,11.7225806451613,593.152688172043
157,7,110.873826903024,696.59645464025
157,8,216.439229843562,765.628158844765
157,9,191.208092485549,756.317919075144
157,10,131.528358208955,774.636567164179
157,11,414.239669421488,769.641873278237
157,12,245.208171206226,783.237354085603
157,13,388.372208436725,792.866004962779
157,14,44.1738525730181,818.04033379694
157,15,130.379790940767,830.841463414634
157,16,93.3178913738019,842.145367412141
157,17,120.959792477302,859.434500648508
157,18,382.55325443787,851.359467455621
157,19,208.233634311512,849.320541760722
157,20,321.976022566996,860.035260930889
157,21,467.947252747253,878.63956043956
157,22,686.032098765432,913.41975308642
157,23,150.748031496063,929.029527559055
157,24,640.837962962963,931.641203703704
157,25,1018.85245901639,937.567213114754
157,26,336.1926910299,949.52657807309
157,27,1090.87882352941,955.06705882353
157,28,957.015228426396,980.717428087986
157,29,1025.02083333333,974.964743589744
157,30,298.294,985.082
157,31,1080.33943427621,994.106489184692
157,32,995.4,991.583333333333
157,33,1121.27614571093,1007.03055229142
157,34,1043.09655172414,1012.45
157,35,1070.28755364807,1022.84120171674
157,36,1093.20570264766,1026.41344195519
157,37,1143.96579476861,1034.7847082495
157,38,1212.67783251232,1059.66600985222
157,39,328.26512455516,1058.57829181495
157,40,819.393333333333,1062.80666666667
157,41,1079.02487562189,1102.7144278607
157,42,341.086693548387,1109.96169354839
157,43,268.705,1105.50166666667
157,44,1256.10264900662,1116.90066225166
157,45,1165.75373134328,1132.9421641791
157,46,1248.3564993565,1140.79279279279
157,47,1120.48473967684,1144.02513464991
157,48,169.036507936508,1140.98571428571
157,49,1057.07855626327,1139.96815286624
157,50,1300.95673876872,1147.08818635607
157,51,1336.18246110325,1156.08345120226
157,52,49.0449172576832,1334.82505910165
158,1,1303.78430296378,807.317782656422
158,2,1162.31888111888,767.770629370629
158,3,1205.0590947192,859.15255658005
158,4,1112.4806763285,815.345410628019
158,5,1083.36052303861,838.460149439602
158,6,1063.68268705625,891.878754778809
158,7,1192.99869960988,927.30689206762
158,8,1102.42663551402,953.883644859813
158,9,970.291127098321,924.360191846523
158,10,1019.56980703746,962.404086265607
158,11,1180.36310395315,967.928989751098
158,12,1172.65236051502,1005.28898426323
158,13,1141.52377240842,1016.89945440374
158,14,868.696577946768,1030.16121673004
158,15,1292.75842155919,1061.93455245428
158,16,1024.63619963921,1096.2429344558
158,17,983.763799743261,1071.85879332478
158,18,1170.21739130435,1079.61304347826
158,19,1117.87026116259,1084.60741364785
158,20,1150.28013392857,1135.79017857143
158,21,1181.9415310428,1172.10669077758
158,22,1089.3193597561,1167.21265243902
158,23,1256.22882427307,1158.37926675095
158,24,1125.21207177814,1190.49347471452
158,25,985.684322033898,1174.84463276836
158,26,1228.15307057745,1213.5142071494
159,1,171.809230769231,108.313846153846
159,2,22.6291946308725,361.991610738255
159,3,311.729634002361,530.818181818182
159,4,138.742160278746,580.489547038327
159,5,161.166386554622,584.831092436975
159,6,856.502901353965,601.44003868472
159,7,1466.9433106576,621.156462585034
159,8,198.977805178792,652.119605425401
159,9,75.7619047619048,667.478991596639
159,10,204.698675496689,678.784768211921
159,11,99.0778546712803,687.706747404844
159,12,24.8061389337641,689.42972536349
159,13,1123.05793103448,701.76275862069
159,14,278.818181818182,706.618181818182
159,15,763.636610169492,719.705084745763
159,16,338.46398046398,724.604395604396
159,17,184.149305555556,721.604166666667
159,18,108.363834422658,724.542483660131
159,19,24.310546875,734.4765625
159,20,730.849223946785,737.330376940133
159,21,787.513708513708,738.067821067821
159,22,1129.67083333333,735.04375
159,23,102.564685314685,746.70979020979
159,24,1174.34913793103,744.775862068965
159,25,213.287513116474,752.252885624344
159,26,1097.37515683814,756.127979924718
159,27,1120.91692789969,759.612852664577
159,28,830.427207637232,767.328162291169
159,29,726.289719626168,760.621495327103
159,30,676.49716713881,766.402266288952
159,31,956.516022099448,784.440883977901
159,32,805.727592267135,773.734622144112
159,33,1342.33444816054,765.492753623188
159,34,1287.37685459941,763.06824925816
159,35,1259.14128440367,782.96880733945
159,36,851.91313559322,786.177966101695
159,37,1433.58398220245,808.661846496107
159,38,1347.70056497175,812.19209039548
159,39,821.178137651822,819.904858299595
159,40,1476.71184210526,824.011842105263
159,41,1396.02159468439,824.171096345515
159,42,1186.59090909091,846.375598086124
159,43,1452.95362318841,832.255072463768
159,44,1314.09450549451,831.959340659341
159,45,1110.12824675325,838.035714285714
159,46,1025.26582278481,838.417721518987
159,47,1552.25123152709,840.323481116585
159,48,1220.13875338753,854.646612466125
159,49,1580.07982583454,851.370101596517
159,50,1063.84190231362,860.055269922879
159,51,1692.00236966825,859.970379146919
159,52,1433.45942720764,864.930787589499
159,53,1521.45974576271,873.690677966102
159,54,1117.07828655835,880.27917282127
159,55,286.855643044619,878.629921259842
159,56,1390.30583756345,886.140862944162
159,57,1259.10553633218,888.731833910035
159,58,400.640298507463,903.010447761194
159,59,1160.84514003295,906.500823723229
159,60,283.565426170468,908.933973589436
159,61,1335.10897435897,920.528205128205
159,62,1362.94579288026,909.270226537217
159,63,640.291545189504,952.276967930029
159,64,108.388888888889,1083.86928104575
159,65,226.510779436153,1237.85737976783
160,1,757.391588785047,616.142990654206
160,2,812.034110289937,795.349061967027
160,3,898.357259380098,845.352365415987
161,1,1148.61627906977,133.848837209302
161,2,1091.82763246144,230.389000670691
161,3,803.035220125786,236.610062893082
161,4,1466.00170357751,438.55195911414
161,5,1085.01514108741,527.779077770131
161,6,735.940766550523,523.533101045296
161,7,871.397872340426,716.740425531915
161,8,1226.49353049908,932.650646950092
161,9,1429.72053872054,954.36430976431
161,10,596.722058823529,950.240196078431
161,11,530.519447123111,990.278045644487
161,12,649.094405594406,1000.32400932401
161,13,632.496577946768,1033.74448669202
161,14,749.864083640836,1035.524600246
161,15,1217.35635359116,1076.73895027624
161,16,1369.9274611399,1094.81023316062
161,17,582.963893249608,1088.00941915228
161,18,775.905891354246,1089.06120887529
161,19,534.221365638767,1076.13436123348
161,20,1254.51236263736,1089.9793956044
161,21,679.992088607595,1101.23338607595
161,22,1431.37422552664,1104.07311028501
161,23,629.177184466019,1105.75242718447
161,24,602.581764122894,1118.20317145689
161,25,574.612334801762,1115.29735682819
161,26,1435.18553888131,1140.61118690314
161,27,504.86517571885,1138.03706070288
161,28,419.092541436464,1123.9226519337
161,29,619.738688827331,1168.53554939982
161,30,1377.20344827586,1173.47126436782
161,31,1388.43737166324,1156.56468172485
161,32,1454.68770491803,1201.84836065574
161,33,851.814965986395,1375.3156462585
161,34,684.92030651341,1673.21379310345
161,35,778.063257065949,1771.91117092867
162,1,819.252861602497,368.338189386056
162,2,304.103529411765,934.750588235294
162,3,357.003873466753,909.612007746934
162,4,464.121071012806,926.254947613504
162,5,440.743190661479,944.371595330739
162,6,548.573752711497,968.473969631236
162,7,374.395973154362,960.76677852349
162,8,415.403983656793,959.419816138917
162,9,471.594180704441,976.85528330781
162,10,501.350083752094,922.272473478504
162,11,537.835820895522,996.134328358209
162,12,590.970457902511,998.290251107829
162,13,1240.84817927171,1010.6162464986
162,14,1127.92243767313,1012.57063711911
162,15,497.338202247191,1024.70898876404
162,16,566.965811965812,1040.3986013986
162,17,521.923990498812,1049.6270783848
162,18,482.467783505155,1046.96262886598
162,19,391.982629609834,1043.22447888829
162,20,478.769191402252,1077.0383828045
162,21,400.888067581837,1164.94561774023
162,22,470.835062807209,1179.45767340251
163,1,1741.69937888199,169.376397515528
163,2,778.640178571429,197.001785714286
163,3,930.030704815073,264.598743893929
163,4,951.028485757121,401.796101949026
163,5,1587.65447470817,800.701167315175
163,6,659.858823529412,795.725490196078
163,7,191.617557251908,937.964885496183
163,8,728.124781849913,962.501745200698
163,9,483.324207492795,986.891930835735
163,10,726.250847457627,990.476271186441
163,11,546.581113801453,988.941081517353
163,12,1515.81798715203,1008.39400428266
163,13,652.32982171799,991.615883306321
163,14,682.501827040195,1007.09135200974
163,15,824.460543337646,1012.06468305304
163,16,761.523172905526,1018.8752228164
163,17,1494.44463373083,991.251277683135
163,18,840.229741019215,1033.1821219716
163,19,1399.16552399608,1036.33790401567
163,20,667.506925207756,1041.45567867036
163,21,702.965952080706,1039.57755359395
163,22,588.945383615085,1041.17295188557
163,23,629.335443037975,1043.55485232068
163,24,1090.10060142154,1045.95352651722
163,25,1450.93974175036,1056.65925394548
163,26,1248.51237623762,1055.14179632249
163,27,571.951401869159,1067.45171339564
163,28,694.522491349481,1063.37802768166
163,29,643.421621621622,1084.10810810811
163,30,720.810018050542,1103.88537906137
163,31,1033.9205801105,1855.96201657459
163,32,1367.71841155235,1936.96209386282
164,1,532.986156351792,428.730456026059
164,2,672.691636736788,732.357619291945
164,3,681.611878453039,871.624309392265
164,4,510.371478873239,885.100352112676
164,5,598.592161016949,897.647245762712
164,6,1333.85714285714,899.745762711864
164,7,761.51865008881,909.686500888099
164,8,1322.86949685535,920.427672955975
164,9,646.982986767486,920.665406427221
164,10,686.214465937763,930.547518923465
164,11,791.026759167493,930.876114965312
164,12,612.454113924051,926.107594936709
164,13,1285.9778597786,930.586715867159
164,14,820.652777777778,939.494047619048
164,15,1241.10287707062,952.455972101133
164,16,1303.59403372244,950.115434500648
164,17,854.966747769667,936.431467964315
164,18,1142.73839662447,955.514240506329
164,19,1210.57115749526,953.153700189753
164,20,722.648351648352,958.373626373626
164,21,1280.15670103093,965.432989690722
164,22,528.467453368862,948.329272934907
164,23,845.54,970.810909090909
164,24,774.624524714829,978.6036121673
164,25,816.142156862745,976.027777777778
164,26,1047.86290322581,974.318548387097
164,27,1309.57173447537,990.508029978587
164,28,907.569097888676,977.790786948177
164,29,471.015939597315,995.034395973154
164,30,722.949253731343,975.835820895522
164,31,656.546068796069,984.466216216216
164,32,1221.10075431034,986.759159482759
164,33,737.030721966206,990.294930875576
164,34,382.348712033833,980.152633602461
164,35,1326.11494252874,1042.53037766831
164,36,1350.61016949153,1042.90169491525
165,1,1253.47284878864,712.191729323308
165,2,1403.34985422741,842.862973760933
165,3,1406.05942432683,864.423398328691
165,4,1460.81510738089,865.192051345347
165,5,1697.27414330218,940.981308411215
165,6,1340.04356060606,971.252840909091
165,7,1596.37552742616,946.405063291139
165,8,1895.73492286115,968.274894810659
165,9,1865.54109589041,978.013698630137
165,10,1836.1073253833,977.649063032368
165,11,1834.85459940653,998.79821958457
165,12,898.882970137207,992.739305891848
165,13,1573.35730593607,1011.22945205479
165,14,1414.04284221526,1029.62173458725
165,15,1838.86224489796,1037.45068027211
165,16,1475.63094792057,1036.55563881604
165,17,1150.4586426299,1073.68504772004
165,18,1847.43404735062,1062.39458850056
165,19,1422.6405904059,1073.29077490775
165,20,1830.67356321839,1132.74137931034
165,21,1516.38077403246,1115.02122347066
165,22,1486.67942583732,1127.74162679426
165,23,1756.93338213763,1252.41947291362
165,24,1725.64631043257,1309.66921119593
165,25,1688.31631631632,1377.62162162162
165,26,1685.16176470588,1349.88480392157
165,27,1239.44763324637,1424.09206112561
165,28,1603.84741784038,1507.82100938967
165,29,1415.46592489569,1629.91933240612
166,1,1669.41415662651,77.7921686746988
166,2,725.939628482972,747.455108359133
166,3,744.239092495637,823.131471785922
166,4,56.0208092485549,830.969942196532
166,5,438.839973439575,821.003320053121
166,6,823.973992197659,842.244473342003
166,7,205.952841596131,846.551390568319
166,8,848.584302325581,848.985465116279
166,9,1306.76135163675,888.695881731785
166,10,894.028571428571,869.08202764977
166,11,777.166666666667,882.921965317919
166,12,604.336117936118,865.996068796069
166,13,517.780684104628,871.41046277666
166,14,670.740370898716,886.934379457917
166,15,703.516039823009,877.825221238938
166,16,956.048632218845,890.709219858156
166,17,571.51724137931,886.784893267652
166,18,250.259860788863,883.830626450116
166,19,815.594455852156,873.70841889117
166,20,856.01402640264,904.580858085809
166,21,892.253101736973,890.895781637717
166,22,290.597961494904,904.806342015855
166,23,1327.22937062937,896.581818181818
166,24,991.580866807611,911.461945031712
166,25,1243.1075862069,907.973793103448
