ImageNumber,BorderedCells_Number_Object_Number,BorderedCells_Location_Center_X,BorderedCells_Location_Center_Y,BorderedCells_ObjectSkeleton_NumberBranchEnds_MorphologicalSkltn,BorderedCells_ObjectSkeleton_NumberNonTrunkBranchs_MrphlgclSkltn,BorderedCells_ObjectSkeleton_NumberTrunks_MorphologicalSkeleton,BorderedCells_ObjectSkeleton_TotalObjectSkltnLngth_MrphlgclSkltn,BorderedCells_Parent_Cells
360,10,1082.07009803922,1074.60490196078,3,2,2,57.1126999258995,10
360,11,1056.75362318841,1133.74202898551,2,1,1,71.8700587153435,11
360,12,1166.99042407661,1923.05471956224,2,1,1,20.0710677504539,12
361,1,78.9646182495345,161.994413407821,4,0,4,42.870058298111,1
361,2,508.042904290429,316.03300330033,1,0,1,18.2426409721375,2
361,3,703.871056241427,431.551440329218,2,0,2,15.8994951844215,3
361,4,281.636042402827,488.132508833922,5,2,3,132.497476816177,4
361,5,76.968085106383,507.940425531915,2,0,3,44.2132038474083,5
361,6,159.015151515152,568.186147186147,2,1,1,39.0416307449341,6
361,7,230.566889632107,678.747491638796,1,0,2,4.41421359777451,7
361,8,297.826161790017,738.951807228916,0,0,0,0.0,8
361,9,162.532110091743,755.759174311927,2,0,2,12.8994948863983,9
361,10,129.763257575758,772.244318181818,0,0,0,0.0,10
361,11,53.4167539267016,778.964397905759,2,0,2,38.5563498735428,11
361,12,179.461363636364,779.736363636364,3,2,1,44.2132040858269,12
361,13,139.018425460637,800.58458961474,2,0,2,3.41421359777451,13
361,14,836.711340206186,819.157216494845,0,0,0,0.0,14
361,15,749.984084880637,832.994694960212,1,0,1,5.82842719554901,15
361,16,82.172131147541,832.508196721311,5,2,3,62.1126992702484,16
361,17,119.059440559441,834.526223776224,1,0,1,5.82842725515366,17
361,18,248.989517819706,838.178197064989,4,1,3,36.8700577020645,18
361,19,563.161016949153,844.457627118644,2,0,2,30.7279227375984,19
361,20,859.042944785276,883.683026584867,3,1,2,18.7279222607613,20
361,21,1107.97607052897,881.369017632242,2,1,2,36.3847771883011,21
361,22,1008.28544776119,889.516791044776,3,2,1,50.4558447599411,22
361,23,263.991316931983,902.341534008683,4,1,3,28.7279227972031,23
361,24,1155.17814726841,901.097387173397,2,0,2,45.9705635309219,24
361,25,1237.87234042553,902.683890577508,2,0,2,7.65685427188873,25
361,26,1110.58310626703,907.307901907357,3,1,2,53.2132040858269,26
361,27,862.434017595308,910.598240469208,2,1,1,77.8406213521957,27
361,28,1072.0780730897,915.514950166113,0,0,0,0.0,28
361,29,714.102803738318,917.909657320872,0,0,0,0.0,29
361,30,925.846153846154,918.06334841629,3,0,3,17.7279222011566,30
361,31,430.700145560408,925.540029112082,2,0,2,32.38477653265,31
361,32,965.02904040404,936.20202020202,8,4,4,107.497476041317,32
361,33,871.240677966102,925.962711864407,0,0,0,0.0,33
361,34,1191.82704402516,930.028301886792,2,0,2,44.9411258101463,34
361,35,1049.51324503311,940.670529801324,1,0,1,10.656854391098,35
361,36,1160.37898686679,942.155722326454,9,5,6,109.740117490292,36
361,37,1204.82089552239,951.417910447761,5,3,4,94.9116901159286,37
361,38,1008.36734693878,955.365777080063,0,0,0,0.0,38
361,39,744.763754045307,957.016181229774,1,0,1,18.1421356797218,39
361,40,763.686507936508,958.700396825397,1,0,1,14.6568546295166,40
361,41,1077.22757111597,956.249452954048,1,0,1,2.0,41
361,42,906.365671641791,963.748756218905,0,0,0,0.0,42
361,43,247.5,982.509765625,0,0,0,0.0,43
361,44,1003.95897435897,990.282051282051,1,0,1,2.41421359777451,44
361,45,609.093607305936,986.429223744292,0,0,0,0.0,45
361,46,305.496336996337,989.824175824176,0,0,0,0.0,46
361,47,1132.13224637681,997.077898550725,3,2,1,53.5269128680229,47
361,48,1265.47892720307,997.026819923372,1,0,1,9.24264091253281,48
361,49,1169.59259259259,1004.37962962963,1,0,1,17.0710682272911,49
361,50,1311.95814977974,1010.11013215859,3,1,2,32.6274173259735,50
361,51,978.941666666667,1013.32083333333,0,0,0,0.0,51
361,52,1413.61494252874,1012.98850574713,8,8,2,198.823379695415,52
361,53,1195.81172839506,1016.96604938272,6,4,2,85.0121943950653,53
361,54,1230.84579439252,1023.95327102804,8,3,5,63.1126992702484,54
361,55,79.7215189873418,1033.45109321059,4,1,3,170.580737650394,55
361,56,1534.35263157895,1022.13421052632,1,0,1,3.41421359777451,56
361,57,1138.8040201005,1026.91959798995,3,1,2,41.2132042646408,57
361,58,1294.73404255319,1040.64361702128,3,1,2,35.556349337101,58
361,59,1196.76654411765,1044.25551470588,0,0,0,0.0,59
361,60,1251.72841225627,1063.71727019499,7,3,6,165.639613032341,60
361,61,1170.45679012346,1076.68077601411,1,0,1,3.0,61
361,62,269.7466367713,1246.93273542601,1,0,1,22.5563495159149,62
362,1,1393.76981132075,159.064150943396,1,0,1,14.2426409721375,1
362,2,1491.04191616766,159.619760479042,10,11,1,445.457943975925,2
362,3,1463.867120954,170.24531516184,7,6,1,133.083262860775,3
362,4,1149.45208333333,195.5125,6,3,4,130.882252514362,4
362,5,1173.86583679115,236.141078838174,6,4,3,112.053824961185,5
362,6,1538.54850746269,333.210820895522,3,1,2,29.9705631732941,6
362,7,1394.25230769231,423.430769230769,7,3,4,122.539107084274,7
362,8,1372.65364120782,547.476021314387,1,0,1,7.65685421228409,8
362,9,1394.11475409836,642.44262295082,9,6,5,112.639612436295,9
362,10,876.897698209719,669.833759590793,4,1,3,196.96551412344,10
362,11,846.581795817958,690.261992619926,4,2,2,92.1126996874809,11
362,12,569.328018223235,697.922551252847,3,1,2,117.355341434479,12
362,13,1132.80229226361,754.747851002865,1,0,1,44.142136156559,13
362,14,696.107142857143,804.033251231527,2,0,2,4.82842719554901,14
362,15,838.82560296846,801.907235621521,5,2,3,99.8406221270561,15
362,16,1074.78294573643,822.288759689922,0,0,0,0.0,16
362,17,1110.58846918489,824.373757455268,2,3,1,88.4264081120491,17
362,18,244.427692307692,856.070769230769,2,0,2,8.41421359777451,18
362,19,913.725,873.001388888889,18,15,7,385.534060060978,19
362,20,887.667682926829,890.591463414634,2,0,4,42.31370896101,20
362,21,836.251833740831,890.605134474328,5,0,5,46.7989907264709,21
362,22,736.728877679697,911.085750315259,10,9,2,225.693437159061,22
362,23,1048.22272047833,911.521674140508,5,4,1,184.367534637451,23
362,24,801.859174964438,922.307254623044,13,8,5,182.480232536793,24
362,25,899.925876010782,924.526954177898,5,3,2,100.597981750965,25
362,26,832.607973421927,924.35049833887,5,4,1,75.1837673187256,26
362,27,1148.65899864682,927.638700947226,0,0,0,0.0,27
362,28,682.832417582418,937.848901098901,3,1,2,49.2842720746994,28
362,29,732.418535127055,937.544095665172,8,5,4,100.840621769428,29
362,30,661.184014869889,942.773234200743,3,1,2,82.3553402423859,30
362,31,616.453310696095,1047.44651952462,7,6,3,183.953321516514,31
362,32,1175.92383778437,1053.67853610287,3,0,3,61.384777367115,32
362,33,699.765743073048,1080.89672544081,5,3,2,40.7989904880524,33
362,34,787.940049958368,1089.89592006661,15,7,8,246.722874999046,34
362,35,656.23185840708,1089.49911504425,4,0,4,23.485281765461,35
362,36,895.030476190476,1102.48380952381,3,2,1,65.5979804992676,36
362,37,970.850065189048,1165.09126466754,12,8,6,366.989904284477,37
362,38,1147.97687861272,1194.88150289017,4,1,3,64.1126993894577,38
362,39,1187.09290540541,1239.62837837838,3,1,2,12.656854391098,39
362,40,922.629378531074,1287.33898305085,2,1,1,123.568544685841,40
362,41,1297.39578713969,1312.75277161863,3,0,3,32.7279222607613,41
362,42,1582.21462264151,1405.15801886792,0,0,0,0.0,42
362,43,1218.6317626527,1611.65095986038,5,2,3,194.438603460789,43
362,44,1200.14466546112,1685.08318264014,4,0,4,63.3553399443626,44
362,45,1306.74626865672,1716.80810234542,3,1,2,75.1126998066902,45
362,46,1412.15163934426,1736.26844262295,4,1,3,127.911689996719,46
362,47,1547.46290143965,1872.19601328904,10,13,3,309.379730820656,47
362,48,1176.72274881517,1887.08767772512,2,1,2,19.485281586647,48
362,49,1541.45856353591,1909.94475138122,7,4,3,75.1126995682716,49
362,50,1295.96447602131,1920.5648312611,7,5,2,189.823378622532,50
362,51,1430.35396039604,1940.10643564356,2,0,2,16.0710680484772,51
363,1,684.936731107206,364.237258347979,0,0,0,0.0,1
363,2,783.686397984887,530.484886649874,4,1,3,52.0416315197945,2
363,3,586.041916167665,642.868263473054,2,1,1,40.2132046818733,3
363,4,776.508720930233,642.218023255814,2,1,2,77.7695539593697,4
363,5,743.449074074074,660.748456790123,1,0,2,7.24264079332352,5
363,6,708.051987767584,688.495412844037,1,0,3,17.1421356201172,6
363,7,551.957720588235,775.534926470588,3,1,2,103.669048905373,7
363,8,466.16163410302,785.872113676732,3,0,3,12.8284272551537,8
363,9,1544.82665021592,845.303516347933,5,1,4,228.296468436718,9
363,10,539.231818181818,847.533333333333,3,1,2,43.7989907264709,10
363,11,580.452029520295,843.169741697417,4,2,2,46.2132038474083,11
363,12,691.979069767442,848.318604651163,0,0,0,0.0,12
363,13,637.885039370079,861.953543307087,11,10,4,190.095457315445,13
363,14,575.762711864407,872.940677966102,3,0,4,11.6568543314934,14
363,15,1502.8141509434,894.808490566038,2,0,2,19.8994952440262,15
363,16,458.020967741935,883.51935483871,6,2,5,43.7989900112152,16
363,17,392.936305732484,888.605095541401,1,0,1,4.41421365737915,17
363,18,579.193037974684,891.018987341772,0,0,0,0.0,18
363,19,596.267605633803,906.108651911469,4,3,1,73.3553403615952,19
363,20,624.1875,905.978658536585,12,7,6,184.024389326572,20
363,21,559.293103448276,906.967672413793,3,0,3,5.82842719554901,21
363,22,1464.32278481013,910.579113924051,1,0,1,1.0,22
363,23,564.578212290503,964.474860335196,4,1,4,28.9705632328987,23
363,24,698.172413793103,960.144827586207,16,15,3,269.036584615707,24
363,25,351.684062059238,975.629055007052,2,0,2,13.8994951248169,25
363,26,1516.05913978495,968.905913978495,3,2,1,92.7401168942452,26
363,27,636.964523281596,989.242793791574,4,2,2,43.9705634117126,27
363,28,683.547576301616,984.784560143626,4,1,3,120.870059430599,28
363,29,663.354066985646,988.428229665072,0,0,0,0.0,29
363,30,567.758670520231,990.791907514451,2,1,2,36.7279226183891,30
363,31,605.565765765766,998.003603603604,0,0,1,0.0,31
363,32,649.413602941176,1023.38602941176,3,0,3,55.8994953036308,32
363,33,331.627697841727,1028.23561151079,1,0,1,23.31370896101,33
363,34,500.782352941176,1038.05411764706,3,0,3,20.1421359181404,34
363,35,599.174740484429,1034.04498269896,1,0,1,4.41421365737915,35
363,36,577.754945054945,1055.75274725275,3,1,2,95.6690487265587,36
363,37,452.209800918836,1069.3078101072,4,1,3,47.970563352108,37
363,38,1532.74914089347,1571.72852233677,3,1,2,91.9411265254021,38
363,39,881.453634085213,1591.25313283208,1,0,1,7.24264085292816,39
363,40,907.965616045845,1614.51432664756,1,0,1,36.1421362161636,40
363,41,1092.4581772784,1890.11860174782,4,0,4,99.1543300747871,41
364,1,1095.57051961824,201.562036055143,2,1,3,80.5979813337326,1
364,2,973.578406169666,222.028277634961,2,1,1,88.5685434341431,2
364,3,774.698630136986,500.146771037182,1,0,1,7.24264079332352,3
364,4,668.187134502924,650.432748538012,1,0,4,1.41421353816986,4
364,5,701.771561771562,665.997668997669,4,2,2,76.1837669014931,5
364,6,610.307174887892,843.165919282511,1,0,2,72.1837669610977,6
364,7,404.50612244898,866.210204081633,1,0,1,49.5269124507904,7
364,8,615.966887417219,878.102649006623,7,5,6,85.4264080524445,8
364,9,357.535643564356,888.456435643564,5,3,3,51.7989907860756,9
364,10,247.291592128801,887.69946332737,2,0,2,6.41421359777451,10
364,11,424.339174674958,913.655737704918,6,1,6,37.9705631732941,11
364,12,654.101123595506,893.597378277154,0,0,0,0.0,12
364,13,621.958333333333,904.138157894737,0,0,0,0.0,13
364,14,357.581469648562,908.865814696486,2,0,3,6.82842719554901,14
364,15,684.987012987013,911.454545454546,4,2,2,29.4852818846703,15
364,16,666.593220338983,945.362911266201,4,1,4,47.9705636501312,16
364,17,1548.60967184801,959.972366148532,2,0,2,12.4852817058563,17
364,18,742.086075949367,956.615189873418,5,2,3,53.2842726707458,18
364,19,1528.44827586207,963.168965517241,0,0,0,0.0,19
364,20,1136.92985971944,965.745490981964,2,1,3,37.9705634117126,20
364,21,1259.01023890785,973.943686006826,6,1,5,113.526913583279,21
364,22,1346.58157389635,969.877159309021,6,3,3,70.9705632328987,22
364,23,682.234297108674,979.546360917248,1,0,1,6.82842713594437,23
364,24,1153.59711286089,982.01968503937,1,0,1,8.24264091253281,24
364,25,1564.79952076677,1000.30271565495,1,0,1,1.0,25
364,26,1600.65277777778,997.242424242424,5,2,3,28.9705631136894,26
364,27,381.43666323378,992.80947476828,5,3,3,96.0121946930885,27
364,28,555.138173302108,990.295081967213,8,7,2,195.953321397305,28
364,29,579.306220095694,991.246411483254,3,4,1,74.3553403615952,29
364,30,640.587209302326,997.06007751938,5,1,4,30.7279226183891,30
364,31,1622.84920634921,1012.15674603175,0,0,0,0.0,31
364,32,554.738666666667,1012.37333333333,5,4,4,137.01219522953,32
364,33,407.278931750742,1017.98961424332,4,1,4,35.3847767710686,33
364,34,574.046109510086,1019.9409221902,5,3,3,58.0416314601898,34
364,35,467.391534391534,1048.21869488536,0,0,0,0.0,35
364,36,652.98431372549,1122.84705882353,2,1,1,68.2842719554901,36
364,37,558.087392550143,1138.89541547278,3,1,2,71.1126995682716,37
364,38,643.06994047619,1193.17857142857,4,0,4,98.0832623243332,38
364,39,765.781565656566,1421.20833333333,2,0,2,15.3137086033821,39
364,40,868.815742397138,1510.38461538462,3,0,3,18.3137087225914,40
364,41,1060.13105076741,1681.85714285714,0,0,0,0.0,41
364,42,1016.55183946488,1816.50334448161,5,0,5,62.8700587749481,42
364,43,961.796226415094,1942.45471698113,2,0,2,18.7279224991798,43
365,1,1077.71370143149,49.5756646216769,2,0,2,60.5563501119614,1
365,2,1366.23782771536,93.7865168539326,0,0,0,0.0,2
365,3,718.463119709794,927.723095525998,5,2,3,112.911690056324,3
365,4,512.8671875,937.83984375,4,0,4,72.7989906668663,4
365,5,1587.85498839907,961.417633410673,2,1,1,107.882253170013,5
365,6,526.925396825397,967.096825396825,4,0,4,29.3137089014053,6
365,7,594.598305084746,972.847457627119,1,0,2,22.0710681080818,7
365,8,634.265706806283,978.310209424084,4,1,3,119.296466529369,8
365,9,1570.25617283951,998.918209876543,2,1,1,36.7989906668663,9
365,10,1546.25396825397,1007.72857142857,1,0,1,6.41421365737915,10
365,11,796.935344827586,1006.86925287356,2,0,2,46.5563499927521,11
365,12,868.373246024322,1014.72029934518,3,1,3,48.0416315793991,12
365,13,823.491869918699,1012.86585365854,2,1,1,29.3847768306732,13
365,14,649.729281767956,1014.29419889503,5,2,3,71.426407456398,14
365,15,964.118314424635,1030.54457050243,3,0,5,8.41421353816986,15
365,16,1539.14368482039,1033.42410196987,4,0,4,25.7279224395752,16
365,17,1016.4011090573,1037.21811460259,0,0,4,1.0,17
365,18,762.578792341679,1046.31811487482,0,0,2,1.0,18
365,19,1048.92147435897,1042.64903846154,1,0,1,82.7279228568077,19
365,20,1227.05565529623,1043.16247755835,5,2,3,183.597981989384,20
365,21,795.10970464135,1045.38607594937,1,0,2,8.07106781005859,21
365,22,1386.58445440957,1042.26307922272,6,2,4,96.6984860301018,22
365,23,720.850574712644,1053.3059239611,2,1,2,16.0710681080818,23
365,24,822.948016415869,1049.07660738714,0,0,2,2.82842707633972,24
365,25,934.956158663883,1051.0375782881,0,0,0,0.0,25
365,26,675.754330708661,1053.43937007874,0,0,1,0.0,26
365,27,1590.47714285714,1050.26857142857,1,0,1,5.0,27
365,28,862.8330078125,1059.048828125,3,0,3,52.3847769498825,28
365,29,1568.62453531599,1056.85873605948,0,0,0,0.0,29
365,30,773.756838905775,1066.30243161094,0,0,1,1.0,30
365,31,1605.80426599749,1097.90715181932,3,1,2,24.3137091398239,31
365,32,607.068345323741,1123.53237410072,1,0,1,44.4852819442749,32
365,33,1594.32398753894,1145.1246105919,2,0,2,3.82842713594437,33
365,34,1770.57227138643,1348.37758112094,2,0,2,50.1837668418884,34
366,1,1084.10231660232,253.772200772201,16,16,4,454.801089286804,1
366,2,1187.40476190476,396.686274509804,9,7,6,168.195962190628,2
366,3,1240.75675675676,470.605405405405,4,2,2,55.2132043242455,3
366,4,1267.57844690967,512.377179080824,0,0,0,0.0,4
366,5,1307.614,574.508,12,9,7,351.634564876556,5
366,6,1323.23976608187,594.909356725146,7,2,6,94.5685437321663,6
366,7,1356.41218130312,628.181303116147,0,0,2,2.41421359777451,7
366,8,1392.05135951662,677.33836858006,11,12,4,313.534058868885,8
366,9,1105.31096563011,701.469721767594,6,1,5,114.639612555504,9
366,10,1502.36111111111,866.86994949495,1,0,2,17.4852817058563,10
366,11,1227.90909090909,891.539772727273,8,5,4,125.98275822401,11
366,12,1528.40758293839,893.689573459716,0,0,1,0.0,12
366,13,908.629533678756,900.237046632124,8,7,3,185.166526317596,13
366,14,1237.31738437002,913.570972886762,3,1,2,22.3137091994286,14
366,15,1539.55369127517,906.231543624161,1,0,2,2.0,15
366,16,1547.83526011561,922.242774566474,4,2,4,31.3847766518593,16
366,17,1593.76669634907,949.558325912734,2,1,1,68.6690479516983,17
366,18,1188.20935175345,947.279489904357,13,7,6,202.852817356586,18
366,19,1219.8097826087,963.735507246377,1,0,1,1.0,19
366,20,1062.07476635514,990.646728971963,19,15,4,405.303613185883,20
366,21,1198.69486404834,1051.70996978852,5,3,2,211.480233967304,21
366,22,1090.62300319489,1134.92651757188,18,13,5,339.291418790817,22
366,23,1092.65253239105,1181.39104829211,8,3,5,145.124894082546,23
367,1,1090.72402044293,13.3935264054514,3,1,2,55.0416313409805,1
367,2,782.739436619718,924.192488262911,4,1,4,91.6396108269692,2
367,3,710.943438914027,932.490950226244,9,7,2,186.610176563263,3
367,4,763.40612244898,949.630612244898,3,1,3,52.2132042050362,4
367,5,726.993178717599,956.954979536153,2,0,3,20.9705628156662,5
367,6,873.75,970.829457364341,8,7,3,140.154330790043,6
367,7,764.269759450172,982.170103092784,1,1,2,20.8994951844215,7
367,8,46.7988505747126,984.14367816092,2,0,2,34.9705634117126,8
367,9,471.64126984127,982.669841269841,4,2,2,78.1837676167488,9
367,10,522.253571428571,991.2125,4,1,4,16.656854391098,10
367,11,852.721247563353,1002.06920077973,2,0,2,14.8994948863983,11
367,12,549.383177570093,1000.84735202492,1,0,2,8.82842719554901,12
367,13,662.493307839388,1007.27820267686,32,24,10,519.173671364784,13
367,14,1483.17413793103,1006.74827586207,3,2,1,66.0121945738792,14
367,15,598.905913978495,1004.55779569892,2,0,2,4.82842719554901,15
367,16,453.35342019544,1008.8680781759,6,1,5,92.769553899765,16
367,17,489.414141414141,1011.07575757576,2,0,3,5.41421359777451,17
367,18,716.85754985755,1003.1452991453,1,1,2,29.9705630540848,18
367,19,573.4229390681,1018.64336917563,4,1,5,70.6274179816246,19
367,20,734.500664010624,1023.00929614874,6,3,4,65.7695532441139,20
367,21,522.343234323432,1018.61386138614,4,1,3,37.5563498139381,21
367,22,1453.25,1021.53773584906,4,2,3,21.3137086629868,22
367,23,1373.11650485437,1026.12038834951,8,6,8,147.426408946514,23
367,24,352.660056657224,1034.93484419263,6,2,4,72.8700586557388,24
367,25,261.224358974359,1029.58333333333,10,6,4,219.237592577934,25
367,26,771.067307692308,1037.16666666667,2,0,2,16.2426409721375,26
367,27,1413.07682926829,1046.38414634146,5,3,4,53.6274175047874,27
367,28,1369.8765060241,1040.60240963855,6,4,5,84.1837673187256,28
367,29,937.556179775281,1049.61610486891,7,2,5,118.911689519882,29
367,30,485.758620689655,1048.27586206897,2,0,2,51.0416311621666,30
367,31,531.635693215339,1051.89970501475,12,8,4,169.953320682049,31
367,32,1462.4422310757,1049.23107569721,4,2,3,116.367534220219,32
367,33,1305.23981900452,1052.56862745098,13,8,4,197.781748235226,33
367,34,890.084684684685,1058.53693693694,8,6,2,120.396971225739,34
367,35,394.351906158358,1059.25513196481,11,8,3,197.710681438446,35
367,36,809.41291810842,1071.29642445213,16,11,5,252.350291490555,36
367,37,727.134556574924,1070.42354740061,8,2,6,82.7695534229279,37
367,38,679.24358974359,1069.38888888889,20,16,6,319.078214049339,38
367,39,1142.86092715232,1069.93377483444,2,1,2,21.4852815270424,39
367,40,1107.76548672566,1079.55088495575,2,0,3,39.798990547657,40
367,41,996.160419790105,1085.13793103448,4,1,3,68.9411265254021,41
367,42,759.675585284281,1086.87123745819,12,8,4,205.166524708271,42
367,43,1042.4671163575,1083.08768971332,6,2,7,109.08326292038,43
367,44,460.077830188679,1085.43867924528,7,2,6,69.1126998066902,44
367,45,1074.09399477807,1086.38903394256,1,0,3,10.6568543314934,45
367,46,894.050301810865,1085.57344064386,0,0,0,0.0,46
367,47,794.513711151737,1099.3802559415,10,4,6,86.2548349499702,47
367,48,940.380457380457,1095.44490644491,7,4,3,107.669048726559,48
367,49,863.789587852495,1102.43600867679,5,2,3,68.3553397655487,49
367,50,891.052631578947,1102.0882852292,5,2,3,67.6274180412292,50
367,51,835.118090452261,1115.03015075377,8,5,3,95.0121940970421,51
367,52,751.014010507881,1127.17338003503,2,0,2,30.31370896101,52
367,53,747.579734219269,1151.44850498339,5,1,4,90.5269131660461,53
367,54,905.913183279743,1258.68167202572,3,0,3,17.0710681676865,54
367,55,814.073170731707,1593.67615176152,4,1,3,138.740117430687,55
367,56,849.928046989721,1878.5080763583,2,0,2,38.0710682272911,56
367,57,871.057306590258,1916.8223495702,5,2,3,70.6984858512878,57
368,1,1547.3530259366,725.527377521614,1,0,1,13.485281586647,1
368,2,1581.18823529412,752.976470588235,2,1,2,16.4852813482285,2
368,3,1614.96323529412,780.791666666667,0,0,1,1.41421353816986,3
368,4,1645.12297734628,816.700647249191,0,0,2,0.0,4
368,5,1674.50514756349,857.05010295127,3,1,7,43.8700580596924,5
368,6,1387.87157534247,887.530821917808,3,0,3,20.8994953632355,6
368,7,1658.11842105263,873.0,1,0,2,37.485281765461,7
368,8,1732.13043478261,899.743788819876,0,0,1,0.0,8
368,9,1364.74045801527,903.918575063613,5,4,2,67.4558454751968,9
368,10,1366.86631016043,926.890374331551,7,4,4,72.183767080307,10
368,11,1220.86831812256,959.805736636245,6,3,3,134.882252812386,11
368,12,1333.10486486486,974.471351351351,5,3,3,51.0416312217712,12
368,13,1542.74285714286,975.032857142857,3,2,2,67.5269131064415,13
368,14,1512.42034548944,997.356046065259,1,0,3,12.2426408529282,14
368,15,1314.83203732504,1021.68273716952,9,6,4,89.1837673187256,15
368,16,1177.43987341772,1033.78481012658,8,4,4,145.367534637451,16
368,17,1472.41199478488,1033.07692307692,4,2,3,55.4558448791504,17
368,18,1499.89100346021,1031.76643598616,2,2,3,64.1837671399117,18
368,19,1375.86313465784,1031.76158940397,1,0,1,4.41421359777451,19
368,20,1353.12532637076,1031.772845953,0,0,0,0.0,20
368,21,1244.60595238095,1061.15952380952,1,0,1,8.41421365737915,21
368,22,1285.88032786885,1055.87704918033,2,0,3,6.24264067411423,22
368,23,1372.45054945055,1075.00137362637,4,1,3,115.982757925987,23
368,24,935.01261829653,1082.61356466877,7,4,3,169.195962131023,24
368,25,1477.58396946565,1108.65394402036,3,1,3,78.3259023427963,25
368,26,1158.34834123223,1147.32109004739,3,1,2,23.7279224395752,26
368,27,1318.02337938363,1172.87141339001,7,2,7,119.396971464157,27
368,28,991.762527233116,1565.18736383442,7,4,3,186.237593114376,28
369,1,1016.39811912226,8.40438871473354,3,2,1,97.3969708681107,1
369,2,697.337192474674,47.4008683068017,2,0,2,45.2132040858269,2
369,3,855.646586345381,71.3681392235609,4,1,4,63.5979806780815,3
369,4,528.957295373665,463.134045077105,8,4,4,179.267030417919,4
369,5,560.241584158416,941.077227722772,6,1,5,66.1837669014931,5
369,6,597.58993902439,951.057926829268,14,14,2,192.024390757084,6
369,7,1205.73107569721,956.260956175299,1,0,1,24.7989900708199,7
369,8,547.0823117338,974.733800350263,5,3,2,53.7989901900291,8
369,9,573.138554216867,977.046184738956,0,0,0,0.0,9
369,10,943.472972972973,987.918918918919,6,3,5,149.254835605621,10
369,11,1093.93333333333,980.088888888889,1,0,1,2.0,11
369,12,105.076487252125,982.249291784703,2,0,2,20.485281586647,12
369,13,862.681818181818,986.174242424242,4,1,3,27.3137088418007,13
369,14,1068.91168091168,986.37037037037,5,3,4,111.526913464069,14
369,15,890.126865671642,985.373134328358,0,0,0,0.0,15
369,16,1009.13245033113,985.579470198676,1,2,2,39.6274173259735,16
369,17,912.14762741652,995.339191564148,11,8,4,287.45079690218,17
369,18,1170.16814159292,992.945427728614,6,3,4,120.325903892517,18
369,19,980.974248927039,997.244635193133,3,0,3,15.2426409125328,19
369,20,462.607476635514,1003.03894080997,17,12,5,297.521867096424,20
369,21,576.777158774373,1001.64066852368,4,2,2,41.5563496947289,21
369,22,773.450649350649,1003.46103896104,9,7,3,175.88225287199,22
369,23,1135.10634328358,1004.84888059701,4,3,1,116.497476398945,23
369,24,828.731958762887,1012.10309278351,7,3,4,90.669048845768,24
369,25,1277.61650485437,1020.04449838188,3,0,3,27.2132035493851,25
369,26,737.665847665848,1011.88452088452,2,0,2,11.8284271359444,26
369,27,328.223803363519,1020.41526520052,11,6,5,192.539108216763,27
369,28,1003.98371335505,1014.93159609121,12,7,5,143.882253289223,28
369,29,774.958415841584,1027.0,3,1,2,49.5563502311707,29
369,30,742.227436823105,1032.82190132371,5,6,2,81.1837674379349,30
369,31,672.521158129176,1036.52561247216,7,2,6,61.2842720150948,31
369,32,535.214659685864,1044.73036649215,5,3,2,38.5563495755196,32
369,33,503.931558935361,1046.88593155894,10,6,4,138.882252931595,33
369,34,630.31220657277,1043.03755868545,6,2,4,67.4558451771736,34
369,35,302.527252502781,1055.98553948832,4,0,4,43.4852816462517,35
369,36,363.270609318996,1051.79390681004,1,0,1,15.4852816462517,36
369,37,711.930921052632,1051.83552631579,1,0,2,12.2426409721375,37
369,38,345.772580645161,1075.33548387097,9,7,2,198.195962905884,38
369,39,578.226441631505,1083.94514767932,33,28,5,593.227496981621,39
369,40,523.306163021869,1100.82703777336,0,0,1,0.0,40
369,41,474.510162601626,1097.40040650407,10,7,3,153.367534637451,41
369,42,303.267156862745,1104.38725490196,0,0,0,0.0,42
369,43,661.967741935484,1130.24270353303,7,5,2,125.124893188477,43
369,44,773.25564803805,1537.39476813317,5,3,2,125.225398719311,44
369,45,828.631520532741,1688.82352941176,2,0,2,34.6274172663689,45
369,46,955.144736842105,1941.92481203008,2,0,2,6.24264073371887,46
370,1,1614.1987281399,1041.93481717011,1,0,1,3.82842719554901,1
370,2,1701.28978978979,1146.28978978979,4,2,2,96.0538248419762,2
370,3,1631.71535022355,1179.29955290611,3,0,3,34.9705632328987,3
370,4,1490.8688172043,1206.16774193548,4,2,2,51.4558445215225,4
370,5,1619.28395061728,1219.62081128748,7,5,2,88.0832623839378,5
370,6,1597.67597765363,1235.3938547486,6,2,4,97.3259028196335,6
370,7,1551.3539445629,1257.20149253731,10,7,3,176.12489426136,7
370,8,1760.82284382284,1259.45221445221,10,10,7,230.137088656425,8
370,9,1511.50280373832,1262.03738317757,1,0,1,9.41421359777451,9
370,10,1588.78623188406,1277.61594202899,2,0,3,44.0416310429573,10
370,11,1778.62790697674,1295.58604651163,4,0,5,23.0710680484772,11
370,12,1539.72621184919,1328.47127468582,4,1,3,95.4264081120491,12
370,13,1713.89926739927,1328.00183150183,3,1,2,35.5563497543335,13
370,14,1597.29508196721,1332.76932084309,5,3,2,62.5269132256508,14
370,15,1631.84262295082,1329.97049180328,2,0,2,30.3847767114639,15
370,16,1503.36261980831,1349.48562300319,5,4,3,90.1837669014931,16
